🕘️更新时间,#genre#
陕西卫视,http://satellitepull.cnr.cn/live/wxsxxws/playlist.m3u8$订阅源
陕西卫视,http://111.43.126.240:9003/hls/68/index.m3u8$订阅源
陕西卫视,http://112.27.235.94:8000/hls/43/index.m3u8$订阅源
陕西卫视,http://58.19.43.46:9901/tsfile/live/1013_1.m3u8$订阅源
陕西卫视,http://1b6467f415.iok.la:9931/tsfile/live/1083_1.m3u8$订阅源
陕西卫视,http://182.150.23.74:808/hls/36/index.m3u8$订阅源
陕西卫视,http://dassby.qqff.top:99/live/陕西卫视/index.m3u8$订阅源
陕西卫视,http://ygbh.site/php/bfgd.php?id=512$订阅源
四川卫视,http://satellitepull.cnr.cn/live/wxscws/playlist.m3u8$订阅源
四川卫视,http://sh.lnott.top:880/dx45.m3u8$订阅源
四川卫视,http://111.43.126.240:9003/hls/50/index.m3u8$订阅源
四川卫视,http://222.169.85.8:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0#rtsp://180.95.143.19/PLTV/88888910/224/3221225543/10000100000000060000000000107323_0.smil$订阅源
四川卫视,http://112.27.235.94:8000/hls/35/index.m3u8$订阅源
四川卫视,http://116.128.242.83:9901/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
四川卫视,http://58.19.43.46:9901/tsfile/live/1043_1.m3u8$订阅源
四川卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.71:11111$订阅源
深圳卫视,http://38.64.72.148:80/hls/modn/list/4007/playlist.m3u8$订阅源
深圳卫视,http://38.64.72.148:80/hls/modn/list/4007/playlist.m3u8$订阅源
深圳卫视,http://sh.lnott.top:880/dx61.m3u8$订阅源
深圳卫视,http://111.43.126.240:9003/hls/51/index.m3u8$订阅源
深圳卫视,http://222.169.85.8:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
深圳卫视,http://112.27.235.94:8000/hls/33/index.m3u8$订阅源
深圳卫视,http://116.128.242.83:9901/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
深圳卫视,http://112.46.105.20:8009/hls/37/index.m3u8$订阅源
三沙卫视,http://139.196.214.238/rtp/239.45.1.82:5140$上海电信组播源-cache:139.196.214.238-组播源
天津卫视,http://sh.lnott.top:880/dx30.m3u8$订阅源
天津卫视,http://111.43.126.240:9003/hls/46/index.m3u8$订阅源
天津卫视,http://113.26.202.52:1299/tsfile/live/0135_1.m3u8$订阅源
天津卫视,http://222.169.85.8:9901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
天津卫视,http://112.27.235.94:8000/hls/42/index.m3u8$订阅源
天津卫视,http://116.128.242.83:9901/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
天津卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.61:11111$订阅源
天津卫视,http://111.61.236.247:9081/hls/29/index.m3u8$订阅源
西藏卫视,http://satellitepull.cnr.cn/live/wxxzws/playlist.m3u8$订阅源
西藏卫视,http://sh.lnott.top:880/dx57.m3u8$订阅源
西藏卫视,http://112.46.105.20:8009/hls/59/index.m3u8$订阅源
西藏卫视,http://1b6467f415.iok.la:9931/tsfile/live/1089_1.m3u8$订阅源
西藏卫视,http://183.11.239.36:808/hls/64/index.m3u8$订阅源
西藏卫视,http://59.39.89.130:60901/tsfile/live/0125_3.m3u8$订阅源
西藏卫视,http://ygbh.site/php/bfgd.php?id=121$订阅源
西藏卫视,http://139.196.214.238/rtp/239.45.1.231:5140$上海电信组播源-cache:139.196.214.238-组播源
新疆卫视,http://satellitepull.cnr.cn/live/wxxjws/playlist.m3u8$订阅源
新疆卫视,http://sh.lnott.top:880/dx55.m3u8$订阅源
新疆卫视,http://111.61.236.247:9081/hls/53/index.m3u8$订阅源
新疆卫视,http://112.46.105.20:8009/hls/61/index.m3u8$订阅源
新疆卫视,http://1b6467f415.iok.la:9931/tsfile/live/1090_1.m3u8$订阅源
新疆卫视,http://183.11.239.36:808/hls/65/index.m3u8$订阅源
新疆卫视,http://dassby.qqff.top:99/live/新疆卫视/index.m3u8$订阅源
新疆卫视,http://61.156.228.12:8154/tsfile/live/0110_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
云南卫视,https://hwapi.yntv.net/ew265l/z1z6s5.m3u8$订阅源
云南卫视,https://hwapi.yntv.net/ew265l/z1z6s5.m3u8$订阅源
云南卫视,http://sh.lnott.top:880/dx49.m3u8$订阅源
云南卫视,http://112.27.235.94:8000/hls/40/index.m3u8$订阅源
云南卫视,http://58.19.43.46:9901/tsfile/live/1010_1.m3u8$订阅源
云南卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.22:11111$订阅源
云南卫视,http://112.46.105.20:8009/hls/56/index.m3u8$订阅源
云南卫视,http://1b6467f415.iok.la:9931/tsfile/live/1081_1.m3u8$订阅源

📡港澳台频道,#genre#
美亚C+,http://ottproxy2.ist.ooo/livehls/MOB-U1-NO/03.m3u8$订阅源
美亚C+,http://ottproxy2.ist.ooo/livehls/MOB-U1-NO/03.m3u8$订阅源
美亚电影,http://iptv.4666888.xyz/iptv.php?id=20239$订阅源
美亚电影,http://iptv.4666888.xyz/iptv.php?id=20239$订阅源
澳门综艺,http://iptv.4666888.xyz/iptv.php?id=20132$订阅源
澳门综艺,https://live5.tdm.com.mo/ch6/hd_ch6.live/playlist.m3u8$订阅源
澳门综艺,https://live5.tdm.com.mo/ch6/hd_ch6.live/playlist.m3u8$订阅源
TVBS新闻,http://38.64.72.148:80/hls/modn/list/4006/chunklist0.m3u8$订阅源
民视新闻 HD,http://38.64.72.148:80/hls/modn/list/4012/chunklist0.m3u8$订阅源
台视新闻 HD,http://38.64.72.148:80/hls/modn/list/4013/chunklist0.m3u8$订阅源
寰宇新闻,http://iptv.4666888.xyz/iptv.php?id=20176$订阅源
寰宇新闻,http://222.128.55.152:9080/live/hy.m3u8$订阅源
寰宇新闻,http://222.128.55.152:9080/live/hy.m3u8$订阅源
中天新闻,http://iptv.4666888.xyz/iptv.php?id=20173$订阅源
中天新闻,http://5.44.249.130:5002/ts/8i2mwhruaecye9fa.ts$订阅源
中天新闻,http://5.44.249.130:5002/ts/8i2mwhruaecye9fa.ts$订阅源
中天新闻,http://222.128.55.152:9080/live/fc.m3u8$订阅源
中天新闻,http://vallest.uk/livehttpplay?channel_id=20163$订阅源
TVBS亞洲,http://38.64.72.148:80/hls/modn/list/4005/chunklist0.m3u8$订阅源
時尚台FTV,http://80.94.54.42/fashiontv/stream/playlist.m3u8$订阅源
時尚台FTV,http://80.94.54.42/fashiontv/stream/playlist.m3u8$订阅源
時尚台FTV,http://lb.streaming.sk/fashiontv/stream/chunklist_w1702070444.m3u8$订阅源
時尚台FTV,http://lb.streaming.sk/fashiontv/stream/chunklist_w1702070444.m3u8$订阅源

📡国际频道,#genre#
ACC NETWORK,http://fl3.moveonjoy.com/ACC_NETWORK/index.m3u8$订阅源
ACC NETWORK,http://fl3.moveonjoy.com/ACC_NETWORK/index.m3u8$订阅源
ACC NETWORK,https://fl3.moveonjoy.com/ACC_NETWORK/index.m3u8$订阅源
ACC NETWORK,https://fl3.moveonjoy.com/ACC_NETWORK/index.m3u8$订阅源
ABC News Live,https://live-manifest.production-public.tubi.io/live/14e4f5f2-9787-4c49-8554-f2ad109764a7/playlist.m3u8$订阅源
ABC News Live,https://live-manifest.production-public.tubi.io/live/14e4f5f2-9787-4c49-8554-f2ad109764a7/playlist.m3u8$订阅源
NBC News NOW,https://live-manifest.production-public.tubi.io/live/df3e4d3f-fb37-4cf0-8bdb-ec9035d41d3b/playlist.m3u8$订阅源
HLN,http://fl1.moveonjoy.com/HLN/index.m3u8$订阅源
HLN,http://fl1.moveonjoy.com/HLN/index.m3u8$订阅源
HLN,http://fl3.moveonjoy.com/HLN/index.m3u8$订阅源
CNN INTERNATIONAL,http://fl1.moveonjoy.com/CNN_INTERNATIONAL/index.m3u8$订阅源
CNN INTERNATIONAL,http://fl3.moveonjoy.com/CNN_INTERNATIONAL/index.m3u8$订阅源
CNBC FHD,https://fl3.moveonjoy.com/CNBC/index.m3u8$订阅源
BBC WORLD NEWS,http://fl3.moveonjoy.com/BBC_WORLD_NEWS/index.m3u8$订阅源
BBC WORLD NEWS,https://fl3.moveonjoy.com/BBC_WORLD_NEWS/index.m3u8$订阅源
FOX News Channel,https://fl5.moveonjoy.com/FOX_NEWS_CHANNEL/index.m3u8$订阅源
FOX News Channel,https://fl5.moveonjoy.com/FOX_NEWS_CHANNEL/index.m3u8$订阅源
Euro Indie Music Chart TV,http://178.33.224.197:1935/euroindiemusic/euroindiemusic/playlist.m3u8$订阅源
Euro Indie Music Chart TV,http://178.33.224.197:1935/euroindiemusic/euroindiemusic/playlist.m3u8$订阅源
Animal Planet,http://fl3.moveonjoy.com/Animal_Planet/index.m3u8$订阅源
Animal Planet,http://drewlive24.duckdns.org:4123?url=https%3A%2F%2Fnfsnew.newkso.ru%2Fnfs%2Fpremium304%2Fmono.m3u8&data=T3JpZ2luPWh0dHBzOi8vZm9yY2VkdG9wbGF5Lnh5enxSZWZlcmVyPWh0dHBzOi8vZm9yY2VkdG9wbGF5Lnh5ei98VXNlci1hZ2VudD1Nb3ppbGxhLzUuMCAoV2luZG93cyBOVCAxMC4wOyBXaW42NDsgeDY0OyBydjoxMzkuMCkgR2Vja28vMjAxMDAxMDEgRmlyZWZveC8xMzkuMA%3D%3D$订阅源
Animal Planet,http://drewlive24.duckdns.org:4123?url=https%3A%2F%2Fnfsnew.newkso.ru%2Fnfs%2Fpremium304%2Fmono.m3u8&data=T3JpZ2luPWh0dHBzOi8vZm9yY2VkdG9wbGF5Lnh5enxSZWZlcmVyPWh0dHBzOi8vZm9yY2VkdG9wbGF5Lnh5ei98VXNlci1hZ2VudD1Nb3ppbGxhLzUuMCAoV2luZG93cyBOVCAxMC4wOyBXaW42NDsgeDY0OyBydjoxMzkuMCkgR2Vja28vMjAxMDAxMDEgRmlyZWZveC8xMzkuMA%3D%3D$订阅源
BBC Earth,https://amg00793-bbcstudios-amg00793c3-lg-us-2528.playouts.now.amagi.tv/playlist/amg00793-bbcstudios-bbcearta-lgus/playlist.m3u8$订阅源
BBC Earth,https://amg00793-bbcstudios-amg00793c3-lg-us-2528.playouts.now.amagi.tv/playlist/amg00793-bbcstudios-bbcearta-lgus/playlist.m3u8$订阅源
BBC Earth,https://live-manifest.production-public.tubi.io/live/88810cb1-e91e-4f19-870b-513ffc9a39cb/playlist.m3u8$订阅源
CNBC World,https://fl3.moveonjoy.com/CNBC_World/index.m3u8$订阅源
CNN International,https://ds2c506obo7m8.cloudfront.net/v1/master/3722c60a815c199d9c0ef36c5b73da68a62b09d1/cc-7zjq3tdqasbg8/index.m3u8$订阅源
CNN International,https://ds2c506obo7m8.cloudfront.net/v1/master/3722c60a815c199d9c0ef36c5b73da68a62b09d1/cc-7zjq3tdqasbg8/index.m3u8$订阅源
BRAVO,https://fl3.moveonjoy.com/BRAVO/index.m3u8$订阅源
Fashion TV,http://drewlive24.duckdns.org:4123?url=https%3A%2F%2Fddy6new.newkso.ru%2Fddy6%2Fpremium744%2Fmono.m3u8&data=T3JpZ2luPWh0dHBzOi8vZm9yY2VkdG9wbGF5Lnh5enxSZWZlcmVyPWh0dHBzOi8vZm9yY2VkdG9wbGF5Lnh5ei98VXNlci1hZ2VudD1Nb3ppbGxhLzUuMCAoV2luZG93cyBOVCAxMC4wOyBXaW42NDsgeDY0OyBydjoxMzkuMCkgR2Vja28vMjAxMDAxMDEgRmlyZWZveC8xMzkuMA%3D%3D$订阅源
Fashion TV,http://91.247.68.229:8000/play/Fashion/index.m3u8$订阅源
Fashion TV,http://91.247.68.229:8000/play/Fashion/index.m3u8$订阅源
MTV,https://fl3.moveonjoy.com/MTV/index.m3u8$订阅源
MTV Classic,http://iuhqittr.otttv.pw/iptv/TH7AMEND7RFRKH77776RQDDT/142/index.m3u8$订阅源
MTV Classic,http://iuhqittr.otttv.pw/iptv/TH7AMEND7RFRKH77776RQDDT/142/index.m3u8$订阅源
MTV Live,https://fl3.moveonjoy.com/MTV_LIVE/index.m3u8$订阅源
MTV Live,http://iuhqittr.otttv.pw/iptv/TH7AMEND7RFRKH77776RQDDT/221/index.m3u8$订阅源
MTV2,http://fl1.moveonjoy.com/MTV_2/index.m3u8$订阅源
HBO,http://23.237.104.106:8080/USA_HBO/index.m3u8$订阅源
HBO,http://23.237.104.106:8080/USA_HBO/index.m3u8$订阅源
HBO,http://fl1.moveonjoy.com/HBO/index.m3u8$订阅源
HBO,http://iptv.4666888.xyz/iptv.php?id=20321$订阅源
HBO,http://fl3.moveonjoy.com/HBO/index.m3u8$订阅源
HBO,http://185.243.7.13:80/play/live.php?mac=00:1A:79:45:5E:9A&stream=56057&extension=ts&play_token=pqlvbiUAPq$订阅源
HBO,http://185.243.7.13:80/play/live.php?mac=00:1A:79:45:5E:9A&stream=56057&extension=ts&play_token=pqlvbiUAPq$订阅源
HBO Family,http://fl5.moveonjoy.com/HBO_FAMILY/index.m3u8$订阅源
HBO Family,http://fl5.moveonjoy.com/HBO_FAMILY/index.m3u8$订阅源
HBO Family,http://fl1.moveonjoy.com/HBO_FAMILY/index.m3u8$订阅源
HBO Zone,http://fl1.moveonjoy.com/HBO_ZONE/index.m3u8$订阅源
Paramount Network,http://fl3.moveonjoy.com/PARAMOUNT_NETWORK/index.m3u8$订阅源
Paramount Network,https://fl3.moveonjoy.com/PARAMOUNT_NETWORK/index.m3u8$订阅源
Paramount Network,http://drewlive24.duckdns.org:4123?url=https%3A%2F%2Fnfsnew.newkso.ru%2Fnfs%2Fpremium334%2Fmono.m3u8&data=T3JpZ2luPWh0dHBzOi8vZm9yY2VkdG9wbGF5Lnh5enxSZWZlcmVyPWh0dHBzOi8vZm9yY2VkdG9wbGF5Lnh5ei98VXNlci1hZ2VudD1Nb3ppbGxhLzUuMCAoV2luZG93cyBOVCAxMC4wOyBXaW42NDsgeDY0OyBydjoxMzkuMCkgR2Vja28vMjAxMDAxMDEgRmlyZWZveC8xMzkuMA%3D%3D$订阅源
Showtime,https://fl3.moveonjoy.com/SHOWTIME/index.m3u8$订阅源
Showtime 2,https://fl3.moveonjoy.com/SHOWTIME_2/index.m3u8$订阅源
Showtime Extreme,http://fl1.moveonjoy.com/SHOWTIME_EXTREME/index.m3u8$订阅源
Showtime Next,https://fl3.moveonjoy.com/SHOWTIME_NEXT/index.m3u8$订阅源
Showtime Women,https://fl3.moveonjoy.com/SHOWTIME_WOMEN/index.m3u8$订阅源
SMITHSONIAN CHANNEL,http://fl3.moveonjoy.com/SMITHSONIAN_CHANNEL/index.m3u8$订阅源
SMITHSONIAN CHANNEL,https://fl3.moveonjoy.com/SMITHSONIAN_CHANNEL/index.m3u8$订阅源
Sony Movie Channel,http://fl3.moveonjoy.com/Sony_Movie_Channel/index.m3u8$订阅源
AMC,http://fl5.moveonjoy.com/AMC_NETWORK/index.m3u8$订阅源
CINEMAX MOREMAX,http://23.237.104.106:8080/USA_MOREMAX/index.m3u8$订阅源
CINEMAX WEST,http://fl1.moveonjoy.com/CINEMAX/index.m3u8$订阅源
CINEMAX EAST,http://fl1.moveonjoy.com/CINEMAX_EAST/index.m3u8$订阅源
HBO2,http://fl1.moveonjoy.com/HBO_2/index.m3u8$订阅源
HBO2,http://185.243.7.13:80/play/live.php?mac=00:1A:79:45:5E:9A&stream=56105&extension=ts&play_token=TYYmi0O3a2$订阅源
TNT,http://fl1.moveonjoy.com/TNT/index.m3u8$订阅源
ESPN 2,http://fl1.moveonjoy.com/ESPN_2/index.m3u8$订阅源
NBA TV,http://212.102.60.231/NBA_TV/index.m3u8$订阅源
NBA TV,http://212.102.60.231/NBA_TV/index.m3u8$订阅源
NBA TV,http://fl3.moveonjoy.com/NBA_TV/index.m3u8$订阅源
NBA TV,https://fl3.moveonjoy.com/NBA_TV/index.m3u8$订阅源
NBA 5,http://fl5.moveonjoy.com/NBA_5/index.m3u8$订阅源
NBA 6,http://fl5.moveonjoy.com/NBA_6/index.m3u8$订阅源
NBA 7,http://fl5.moveonjoy.com/NBA_7/index.m3u8$订阅源
NBA 8,http://fl5.moveonjoy.com/NBA_8/index.m3u8$订阅源
NBA 9,http://fl5.moveonjoy.com/NBA_9/index.m3u8$订阅源
NBA 10,http://fl5.moveonjoy.com/NBA_10/index.m3u8$订阅源
NBA 11,http://fl5.moveonjoy.com/NBA_11/index.m3u8$订阅源
NBA 12,http://fl5.moveonjoy.com/NBA_12/index.m3u8$订阅源
Discovery Channel,http://fl3.moveonjoy.com/Discovery_Channel/index.m3u8$订阅源
Discovery Channel,http://cord-cutter.net:8080/95549031/69361122/53684$订阅源
Discovery Channel,http://cord-cutter.net:8080/95549031/69361122/53684$订阅源
Discovery Channel,http://drewlive24.duckdns.org:4123?url=https%3A%2F%2Fzekonew.newkso.ru%2Fzeko%2Fpremium313%2Fmono.m3u8&data=T3JpZ2luPWh0dHBzOi8vZm9yY2VkdG9wbGF5Lnh5enxSZWZlcmVyPWh0dHBzOi8vZm9yY2VkdG9wbGF5Lnh5ei98VXNlci1hZ2VudD1Nb3ppbGxhLzUuMCAoV2luZG93cyBOVCAxMC4wOyBXaW42NDsgeDY0OyBydjoxMzkuMCkgR2Vja28vMjAxMDAxMDEgRmlyZWZveC8xMzkuMA%3D%3D$订阅源
DISCOVERY FAMILY CHANNEL,http://fl1.moveonjoy.com/DISCOVERY_FAMILY_CHANNEL/index.m3u8$订阅源
DISCOVERY LIFE,http://fl1.moveonjoy.com/DISCOVERY_LIFE/index.m3u8$订阅源
DISCOVERY LIFE,http://fl3.moveonjoy.com/DISCOVERY_LIFE/index.m3u8$订阅源
National Geographic,https://fl3.moveonjoy.com/National_Geographic/index.m3u8$订阅源
National Geographic Wild,https://fl3.moveonjoy.com/Nat_Geo_Wild/index.m3u8$订阅源
DISNEY CHANNEL,https://fl5.moveonjoy.com/DISNEY/index.m3u8$订阅源
DISNEY CHANNEL,http://cord-cutter.net:8080/95549031/69361122/2206$订阅源
DISNEY JR,http://fl5.moveonjoy.com/DISNEY_JR/index.m3u8$订阅源
DISNEY JR,https://fl3.moveonjoy.com/DISNEY_JR/index.m3u8$订阅源
DISNEY XD,http://fl3.moveonjoy.com/DISNEY_XD/index.m3u8$订阅源
DISNEY XD,https://fl3.moveonjoy.com/DISNEY_XD/index.m3u8$订阅源
Desire,http://88.212.7.11/live/test_desire_hd_hevc/playlist.m3u8$订阅源
Desire,http://88.212.7.11/live/test_desire_hd_hevc/playlist.m3u8$订阅源
Brazzers,http://88.212.7.11/live/test_brazzers_hd_hevc/playlist.m3u8$订阅源
Dorcel,http://88.212.7.11/live/test_dorcel_hd_hevc/playlist.m3u8$订阅源
Eroxxx,http://88.212.7.11/live/test_eroxxx_hd_hevc/playlist.m3u8$订阅源
Extasy,http://88.212.7.11/live/test_extasy_hd_hevc/playlist.m3u8$订阅源
Erox HD,http://88.212.7.11/live/test_erox_hd_hevc/playlist.m3u8$订阅源
Leo HD,http://88.212.7.11/live/test_leo_hd_hevc/playlist.m3u8$订阅源
Reality Kings HD,http://88.212.7.11/live/test_realitykings_sd_hevc/playlist.m3u8$订阅源
VISIT-X,https://stream.visit-x.tv/vxtv/live/playlist.m3u8$订阅源
VISIT-X,https://stream.visit-x.tv/vxtv/live/playlist.m3u8$订阅源
MILF,http://cdn.adultiptv.net/milf.m3u8$订阅源
MILF,http://cdn.adultiptv.net/milf.m3u8$订阅源
Big Tits,http://cdn.adultiptv.net/bigtits.m3u8$订阅源
Big Dick,http://cdn.adultiptv.net/bigdick.m3u8$订阅源
Big Ass,http://cdn.adultiptv.net/bigass.m3u8$订阅源
Pornstar,http://cdn.adultiptv.net/pornstar.m3u8$订阅源
Hardcore,http://cdn.adultiptv.net/hardcore.m3u8$订阅源
Gangbang,http://cdn.adultiptv.net/gangbang.m3u8$订阅源
Asian,http://cdn.adultiptv.net/asian.m3u8$订阅源
Asian,https://cdn.adultiptv.net/asian.m3u8$订阅源
Asian,https://cdn.adultiptv.net/asian.m3u8$订阅源
