🕘️更新时间,#genre#
辽宁卫视,http://221.2.148.205:8154/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
辽宁卫视,http://sh.lnott.top:880/dx19.m3u8$订阅源
辽宁卫视,http://112.27.235.94:8000/hls/47/index.m3u8$订阅源
辽宁卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.91:11111$订阅源
辽宁卫视,http://183.222.242.31:8088/hls/34/index.m3u8$订阅源
辽宁卫视,http://58.19.43.46:9901/tsfile/live/1041_1.m3u8$订阅源
辽宁卫视,http://112.46.105.20:8009/hls/54/index.m3u8$订阅源
内蒙古卫视,http://satellitepull.cnr.cn/live/wx32nmgws/playlist.m3u8$订阅源
内蒙古卫视,http://112.46.105.20:8009/hls/60/index.m3u8$订阅源
内蒙古卫视,http://183.11.239.36:808/hls/60/index.m3u8$订阅源
内蒙古卫视,http://182.150.23.74:808/hls/37/index.m3u8$订阅源
内蒙古卫视,http://223.241.247.214/rtp/238.1.78.103:6696$安徽电信组播源-cache:223.241.247.214-组播源
宁夏卫视,http://113.15.109.216:59901/tsfile/live/0112_1.m3u8$订阅源
宁夏卫视,http://113.15.109.216:59901/tsfile/live/0112_1.m3u8$订阅源
宁夏卫视,http://sh.lnott.top:880/dx53.m3u8$订阅源
宁夏卫视,http://223.241.247.214:9901/tsfile/live/0112_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
宁夏卫视,http://112.46.105.20:8009/hls/52/index.m3u8$订阅源
宁夏卫视,http://183.11.239.36:808/hls/106/index.m3u8$订阅源
宁夏卫视,http://222.169.85.8:9901/tsfile/live/0112_1.m3u8?key=txiptv$订阅源
宁夏卫视,http://1b6467f415.iok.la:9931/tsfile/live/1088_1.m3u8$订阅源
青海卫视,http://satellitepull.cnr.cn/live/wx32qhws/playlist.m3u8$订阅源
青海卫视,http://php.cqshushu.ggff.net/jzb.php?id=qhws&公众号【医工学习日志】$订阅源
青海卫视,http://113.15.109.216:59901/tsfile/live/0140_1.m3u8$订阅源
青海卫视,http://221.2.148.205:8154/tsfile/live/0140_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
青海卫视,http://58.19.43.46:9901/tsfile/live/1014_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
青海卫视,http://112.46.105.20:8009/hls/58/index.m3u8$订阅源
青海卫视,http://183.11.239.36:808/hls/61/index.m3u8$IPV4•线路11
青海卫视,http://222.169.85.8:9901/tsfile/live/0018_1.m3u8$订阅源
山东卫视,http://php.cqshushu.ggff.net/jzb.php?id=sdws&公众号【医工学习日志】$IPV4•线路43
山东卫视,http://218.17.33.178:53290/tsfile/live/0131_1.m3u8?key=txiptv$订阅源
山东卫视,http://iptv.zkbhj.com/tv/url/go?id=9a4460d97e191f9c6d31e3c551265bfe8f85b3d79758a19b712019b6d80de09ec82774ab2cba0c3ab0060596ffb0adc68b159ebdfc0a79d0e46bdfab58d3819e$订阅源
山东卫视,http://kbtv.zkbhj.com/liveRedirect/hotel.php?p=sdjn&id=2$订阅源
山东卫视,http://113.15.109.216:59901/tsfile/live/0131_1.m3u8$订阅源
山东卫视,http://221.2.148.205:8154/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
山东卫视,http://sh.lnott.top:880/dx38.m3u8$订阅源
山东卫视,http://112.27.235.94:8000/hls/34/index.m3u8$订阅源
山西卫视,http://satellitepull.cnr.cn/live/wxssxws/playlist.m3u8$订阅源
山西卫视,http://php.cqshushu.ggff.net/jzb.php?id=shanxws&公众号【医工学习日志】$订阅源
山西卫视,http://221.2.148.205:8154/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
山西卫视,http://sh.lnott.top:880/dx39.m3u8$订阅源
山西卫视,http://58.19.43.46:9901/tsfile/live/1009_1.m3u8$订阅源
山西卫视,http://112.46.105.20:8009/hls/49/index.m3u8$订阅源
山西卫视,http://183.11.239.36:808/hls/59/index.m3u8$订阅源
山西卫视,http://111.43.126.240:9003/hls/61/index.m3u8$订阅源
陕西卫视,http://satellitepull.cnr.cn/live/wxsxxws/playlist.m3u8$订阅源
陕西卫视,http://113.15.109.216:59901/tsfile/live/0136_1.m3u8$订阅源
陕西卫视,http://112.27.235.94:8000/hls/43/index.m3u8$订阅源
陕西卫视,http://58.19.43.46:9901/tsfile/live/1013_1.m3u8$订阅源
陕西卫视,http://1b6467f415.iok.la:9931/tsfile/live/1083_1.m3u8$订阅源
陕西卫视,http://182.150.23.74:808/hls/36/index.m3u8$订阅源
陕西卫视,http://111.43.126.240:9003/hls/68/index.m3u8$订阅源
陕西卫视,http://ygbh.site/php/bfgd.php?id=512$订阅源
四川卫视,http://satellitepull.cnr.cn/live/wxscws/playlist.m3u8$订阅源
四川卫视,http://php.cqshushu.ggff.net/jzb.php?id=scws&公众号【医工学习日志】$IPV4•线路36
四川卫视,https://iptv.catvod.com/catvod_com.php?id=sichuan_twn&token=2b8d5d21bb616f3afaab3ed8b317b1c76e39e3ed05eea6e5f62f501a41cda486%3A1757629015$订阅源
四川卫视,http://221.2.148.205:8154/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
四川卫视,http://sh.lnott.top:880/dx45.m3u8$订阅源
四川卫视,http://112.27.235.94:8000/hls/35/index.m3u8$订阅源
四川卫视,http://223.241.247.214:85//tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
四川卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.71:11111$订阅源
深圳卫视,http://38.64.72.148:80/hls/modn/list/4007/playlist.m3u8$订阅源
深圳卫视,http://38.64.72.148:80/hls/modn/list/4007/playlist.m3u8$订阅源
深圳卫视,http://php.cqshushu.ggff.net/jzb.php?id=szws&公众号【医工学习日志】$订阅源
深圳卫视,https://iptv.catvod.com/catvod_com.php?id=shenzhen&token=cd2430a457b705dca6d0ac70ee77ce8369ceee4f6e591fa0dba1266f717e1d93%3A1757629015$订阅源
深圳卫视,http://iptv.zkbhj.com/tv/url/go?id=9bfe9fa37a4156dd532726199fbaaf4ff2325e82e1723382000c25c9009b1449c82774ab2cba0c3ab0060596ffb0adc68b159ebdfc0a79d0e46bdfab58d3819e$订阅源
深圳卫视,http://221.2.148.205:8154/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
深圳卫视,http://sh.lnott.top:880/dx61.m3u8$订阅源
深圳卫视,http://112.27.235.94:8000/hls/33/index.m3u8$订阅源
三沙卫视,http://nn.7x9d.cn/地方台8563/海南.php?id=ssws&?key=txiptv$订阅源
三沙卫视,http://183.11.239.36:808/hls/76/index.m3u8$IPV4•线路4
三沙卫视,http://139.196.151.191/rtp/239.45.1.82:5140$上海电信组播源-cache:139.196.151.191-组播源
三沙卫视,http://223.241.247.214/rtp/238.1.78.27:6144$安徽电信组播源-cache:223.241.247.214-组播源
三沙卫视,http://139.129.231.228/rtp/239.21.2.9:5002$山东电信组播源-cache:139.129.231.228-组播源
天津卫视,http://php.cqshushu.ggff.net/jzb.php?id=tjws&公众号【医工学习日志】$IPV4•线路35
天津卫视,http://113.15.109.216:59901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
天津卫视,http://sh.lnott.top:880/dx30.m3u8$订阅源
天津卫视,http://112.27.235.94:8000/hls/42/index.m3u8$订阅源
天津卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.61:11111$订阅源
天津卫视,http://183.222.242.31:8088/hls/24/index.m3u8$订阅源
天津卫视,http://112.46.105.20:8009/hls/44/index.m3u8$订阅源
天津卫视,http://116.128.242.83:9901/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
西藏卫视,http://satellitepull.cnr.cn/live/wxxzws/playlist.m3u8$订阅源
西藏卫视,http://xxwx.yoesun.com/xxw/西藏网.php?id=ws&key=txiptv$订阅源
西藏卫视,http://xxwx.yoesun.com/xxw/西藏网.php?id=ws&key=txiptv$订阅源
西藏卫视,http://59.39.89.130:60901/tsfile/live/0125_3.m3u8$订阅源
西藏卫视,http://59.39.89.130:60901/tsfile/live/0125_3.m3u8$订阅源
西藏卫视,http://sh.lnott.top:880/dx57.m3u8$订阅源
西藏卫视,http://112.46.105.20:8009/hls/59/index.m3u8$订阅源
西藏卫视,http://183.11.239.36:808/hls/64/index.m3u8$订阅源
新疆卫视,http://satellitepull.cnr.cn/live/wxxjws/playlist.m3u8$订阅源
新疆卫视,http://php.cqshushu.ggff.net/jzb.php?id=xjws&公众号【医工学习日志】$订阅源
新疆卫视,http://sh.lnott.top:880/dx55.m3u8$订阅源
新疆卫视,http://112.46.105.20:8009/hls/61/index.m3u8$订阅源
新疆卫视,http://183.11.239.36:808/hls/65/index.m3u8$订阅源
新疆卫视,http://1b6467f415.iok.la:9931/tsfile/live/1090_1.m3u8$订阅源
新疆卫视,http://ygbh.site/php/bfgd.php?id=150$订阅源
新疆卫视,http://139.196.151.191/rtp/239.45.1.116:5140$上海电信组播源-cache:139.196.151.191-组播源
云南卫视,http://116.237.68.198:4022/rtp/239.45.0.4:5140$订阅源
云南卫视,http://116.237.68.198:4022/rtp/239.45.0.4:5140$订阅源
云南卫视,http://223.167.230.154:4022/rtp/239.45.0.4:5140$订阅源
云南卫视,http://180.154.61.39:4022/rtp/239.45.0.4:5140$订阅源
云南卫视,http://116.234.77.27:4022/rtp/239.45.0.4:5140$订阅源
云南卫视,http://223.167.245.215:8001/rtp/239.45.0.4:5140$订阅源
云南卫视,http://59.39.89.130:60901/tsfile/live/0125_18.m3u8$订阅源
云南卫视,http://113.15.109.216:59901/tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
香港卫视,rtmp://f13h.mine.nu:1935/sat/tv331$订阅源
香港卫视,http://203.205.191.53/qctv.fengshows.cn/live/0701pcc72.m3u8$订阅源
香港卫视,https://cdn.iptv8k.top/dl/jrys.php?id=221&amp;time=20240926215313&amp;ip=111.229.253.40$订阅源
香港卫视,https://cdn.iptv8k.top/dl/jrys.php?id=221&amp;time=20240926215313&amp;ip=111.229.253.40$订阅源
香港卫视,http://iptv.4666888.xyz/iptv.php?id=20120$订阅源
香港卫视,http://38.64.72.148:80/hls/modn/list/2013/chunklist0.m3u8$订阅源
香港卫视,https://turkmedya-live.ercdn.net/tv360/tv360.m3u8$订阅源
香港卫视,https://turkmedya-live.ercdn.net/tv360/tv360.m3u8$订阅源

📡港澳台频道,#genre#
翡翠台,http://203.205.191.53/qctv.fengshows.cn/live/0701pcc72.m3u8$订阅源
翡翠台,http://iptv.4666888.xyz/iptv.php?id=20120$订阅源
翡翠台,http://38.64.72.148:80/hls/modn/list/2013/chunklist0.m3u8$订阅源
翡翠台,https://turkmedya-live.ercdn.net/tv360/tv360.m3u8$订阅源
翡翠台,https://iptv.catvod.com/catvod_com.php?id=huanyuxinwen_twn&token=343718c4d992b3f7d7778460c9bfc31ab83f0e013c8db198f42af3f32b7d0b23%3A1757903967$IPV4•线路2
翡翠台,http://playtv-live.ifeng.com/live/06OLEEWQKN4_audio.m3u8$订阅源
翡翠台,http://zjrtv.vip/live/?tbs=mydy$订阅源
翡翠台,http://tri-metal.dsmynas.net:8001/bysid/85.m3u8$订阅源
明珠台,http://203.205.191.53/qctv.fengshows.cn/live/0701pcc72.m3u8$订阅源
明珠台,https://cdn.iptv8k.top/dl/jrys.php?id=221&amp;time=20240926215313&amp;ip=111.229.253.40$订阅源
明珠台,http://iptv.4666888.xyz/iptv.php?id=20120$订阅源
明珠台,http://38.64.72.148:80/hls/modn/list/2013/chunklist0.m3u8$订阅源
明珠台,https://turkmedya-live.ercdn.net/tv360/tv360.m3u8$订阅源
明珠台,https://iptv.catvod.com/catvod_com.php?id=huanyuxinwen_twn&token=343718c4d992b3f7d7778460c9bfc31ab83f0e013c8db198f42af3f32b7d0b23%3A1757903967$IPV4•线路2
明珠台,http://playtv-live.ifeng.com/live/06OLEEWQKN4_audio.m3u8$订阅源
明珠台,http://zjrtv.vip/live/?tbs=mydy$订阅源
凤凰中文,http://203.205.191.53/qctv.fengshows.cn/live/0701pcc72.m3u8$订阅源
凤凰中文,http://iptv.4666888.xyz/iptv.php?id=20060$订阅源
凤凰中文,http://38.64.72.148:80/hls/modn/list/2013/chunklist0.m3u8$订阅源
凤凰中文,https://turkmedya-live.ercdn.net/tv360/tv360.m3u8$订阅源
凤凰中文,https://iptv.catvod.com/catvod_com.php?id=huanyuxinwen_twn&token=343718c4d992b3f7d7778460c9bfc31ab83f0e013c8db198f42af3f32b7d0b23%3A1757903967$IPV4•线路2
凤凰中文,http://playtv-live.ifeng.com/live/06OLEGEGM4G_audio.m3u8$订阅源
凤凰中文,http://zjrtv.vip/live/?tbs=mydy$订阅源
凤凰中文,http://tri-metal.dsmynas.net:8001/bysid/85.m3u8$订阅源
凤凰资讯,http://203.205.191.53/qctv.fengshows.cn/live/0701pin72.m3u8$订阅源
凤凰资讯,https://cdn.iptv8k.top/dl/jrys.php?id=221&amp;time=20240926215313&amp;ip=111.229.253.40$订阅源
凤凰资讯,http://iptv.4666888.xyz/iptv.php?id=20061$订阅源
凤凰资讯,http://38.64.72.148:80/hls/modn/list/2013/chunklist0.m3u8$订阅源
凤凰资讯,https://turkmedya-live.ercdn.net/tv360/tv360.m3u8$订阅源
凤凰资讯,https://iptv.catvod.com/catvod_com.php?id=huanyuxinwen_twn&token=343718c4d992b3f7d7778460c9bfc31ab83f0e013c8db198f42af3f32b7d0b23%3A1757903967$IPV4•线路2
凤凰资讯,http://playtv-live.ifeng.com/live/06OLEEWQKN4_audio.m3u8$订阅源
凤凰资讯,http://zjrtv.vip/live/?tbs=mydy$订阅源
凤凰香港,http://203.205.191.53/qctv.fengshows.cn/live/0701pcc72.m3u8$订阅源
凤凰香港,https://cdn.iptv8k.top/dl/jrys.php?id=221&amp;time=20240926215313&amp;ip=111.229.253.40$订阅源
凤凰香港,http://iptv.4666888.xyz/iptv.php?id=20120$订阅源
凤凰香港,http://38.64.72.148:80/hls/modn/list/2013/chunklist0.m3u8$订阅源
凤凰香港,https://turkmedya-live.ercdn.net/tv360/tv360.m3u8$订阅源
凤凰香港,https://iptv.catvod.com/catvod_com.php?id=huanyuxinwen_twn&token=343718c4d992b3f7d7778460c9bfc31ab83f0e013c8db198f42af3f32b7d0b23%3A1757903967$IPV4•线路2
凤凰香港,http://playtv-live.ifeng.com/live/06OLEEWQKN4_audio.m3u8$订阅源
凤凰香港,http://zjrtv.vip/live/?tbs=mydy$订阅源
凤凰卫视,http://203.205.191.53/qctv.fengshows.cn/live/0701pcc72.m3u8$订阅源
凤凰卫视,https://cdn.iptv8k.top/dl/jrys.php?id=221&amp;time=20240926215313&amp;ip=111.229.253.40$订阅源
凤凰卫视,http://iptv.4666888.xyz/iptv.php?id=20120$订阅源
凤凰卫视,http://38.64.72.148:80/hls/modn/list/2013/chunklist0.m3u8$订阅源
凤凰卫视,https://turkmedya-live.ercdn.net/tv360/tv360.m3u8$订阅源
凤凰卫视,https://iptv.catvod.com/catvod_com.php?id=huanyuxinwen_twn&token=343718c4d992b3f7d7778460c9bfc31ab83f0e013c8db198f42af3f32b7d0b23%3A1757903967$IPV4•线路2
凤凰卫视,http://playtv-live.ifeng.com/live/06OLEEWQKN4_audio.m3u8$订阅源
凤凰卫视,http://zjrtv.vip/live/?tbs=mydy$订阅源
TVBS亚洲,http://203.205.191.53/qctv.fengshows.cn/live/0701pcc72.m3u8$订阅源
TVBS亚洲,https://cdn.iptv8k.top/dl/jrys.php?id=221&amp;time=20240926215313&amp;ip=111.229.253.40$订阅源
TVBS亚洲,http://iptv.4666888.xyz/iptv.php?id=20120$订阅源
TVBS亚洲,http://38.64.72.148:80/hls/modn/list/2013/chunklist0.m3u8$订阅源
TVBS亚洲,https://turkmedya-live.ercdn.net/tv360/tv360.m3u8$订阅源
TVBS亚洲,https://iptv.catvod.com/catvod_com.php?id=huanyuxinwen_twn&token=343718c4d992b3f7d7778460c9bfc31ab83f0e013c8db198f42af3f32b7d0b23%3A1757903967$IPV4•线路2
TVBS亚洲,http://playtv-live.ifeng.com/live/06OLEEWQKN4_audio.m3u8$订阅源
TVBS亚洲,http://zjrtv.vip/live/?tbs=mydy$订阅源
TVBS新闻,http://203.205.191.53/qctv.fengshows.cn/live/0701pcc72.m3u8$订阅源
TVBS新闻,https://cdn.iptv8k.top/dl/jrys.php?id=221&amp;time=20240926215313&amp;ip=111.229.253.40$订阅源
TVBS新闻,http://iptv.4666888.xyz/iptv.php?id=20168$订阅源
TVBS新闻,http://38.64.72.148:80/hls/modn/list/4006/chunklist0.m3u8$订阅源
TVBS新闻,https://turkmedya-live.ercdn.net/tv360/tv360.m3u8$订阅源
TVBS新闻,https://iptv.catvod.com/catvod_com.php?id=huanyuxinwen_twn&token=343718c4d992b3f7d7778460c9bfc31ab83f0e013c8db198f42af3f32b7d0b23%3A1757903967$IPV4•线路2
TVBS新闻,http://playtv-live.ifeng.com/live/06OLEEWQKN4_audio.m3u8$订阅源
TVBS新闻,http://zjrtv.vip/live/?tbs=mydy$订阅源
民视新闻 HD,http://203.205.191.53/qctv.fengshows.cn/live/0701pcc72.m3u8$订阅源
民视新闻 HD,https://cdn.iptv8k.top/dl/jrys.php?id=221&amp;time=20240926215313&amp;ip=111.229.253.40$订阅源
民视新闻 HD,http://iptv.4666888.xyz/iptv.php?id=20120$订阅源
民视新闻 HD,http://38.64.72.148:80/hls/modn/list/4012/chunklist0.m3u8$订阅源
民视新闻 HD,https://turkmedya-live.ercdn.net/tv360/tv360.m3u8$订阅源
民视新闻 HD,https://iptv.catvod.com/catvod_com.php?id=huanyuxinwen_twn&token=343718c4d992b3f7d7778460c9bfc31ab83f0e013c8db198f42af3f32b7d0b23%3A1757903967$IPV4•线路2
民视新闻 HD,http://playtv-live.ifeng.com/live/06OLEEWQKN4_audio.m3u8$订阅源
民视新闻 HD,http://zjrtv.vip/live/?tbs=mydy$订阅源
台视新闻 HD,http://203.205.191.53/qctv.fengshows.cn/live/0701pcc72.m3u8$订阅源
台视新闻 HD,https://cdn.iptv8k.top/dl/jrys.php?id=221&amp;time=20240926215313&amp;ip=111.229.253.40$订阅源
台视新闻 HD,http://iptv.4666888.xyz/iptv.php?id=20120$订阅源
台视新闻 HD,http://38.64.72.148:80/hls/modn/list/4013/chunklist0.m3u8$订阅源
台视新闻 HD,https://turkmedya-live.ercdn.net/tv360/tv360.m3u8$订阅源
台视新闻 HD,https://iptv.catvod.com/catvod_com.php?id=huanyuxinwen_twn&token=343718c4d992b3f7d7778460c9bfc31ab83f0e013c8db198f42af3f32b7d0b23%3A1757903967$IPV4•线路2
台视新闻 HD,http://playtv-live.ifeng.com/live/06OLEEWQKN4_audio.m3u8$订阅源
台视新闻 HD,http://zjrtv.vip/live/?tbs=mydy$订阅源
中视新闻 HD,http://203.205.191.53/qctv.fengshows.cn/live/0701pcc72.m3u8$订阅源
中视新闻 HD,https://cdn.iptv8k.top/dl/jrys.php?id=221&amp;time=20240926215313&amp;ip=111.229.253.40$订阅源
中视新闻 HD,http://iptv.4666888.xyz/iptv.php?id=20120$订阅源
中视新闻 HD,http://38.64.72.148:80/hls/modn/list/2013/chunklist0.m3u8$订阅源
中视新闻 HD,https://turkmedya-live.ercdn.net/tv360/tv360.m3u8$订阅源
中视新闻 HD,https://iptv.catvod.com/catvod_com.php?id=huanyuxinwen_twn&token=343718c4d992b3f7d7778460c9bfc31ab83f0e013c8db198f42af3f32b7d0b23%3A1757903967$IPV4•线路2
中视新闻 HD,http://playtv-live.ifeng.com/live/06OLEEWQKN4_audio.m3u8$订阅源
中视新闻 HD,http://zjrtv.vip/live/?tbs=mydy$订阅源
三立iNEWS,http://203.205.191.53/qctv.fengshows.cn/live/0701pcc72.m3u8$订阅源
三立iNEWS,https://cdn.iptv8k.top/dl/jrys.php?id=221&amp;time=20240926215313&amp;ip=111.229.253.40$订阅源
三立iNEWS,http://iptv.4666888.xyz/iptv.php?id=20170$订阅源
三立iNEWS,http://38.64.72.148:80/hls/modn/list/2013/chunklist0.m3u8$订阅源
三立iNEWS,https://turkmedya-live.ercdn.net/tv360/tv360.m3u8$订阅源
三立iNEWS,https://iptv.catvod.com/catvod_com.php?id=huanyuxinwen_twn&token=343718c4d992b3f7d7778460c9bfc31ab83f0e013c8db198f42af3f32b7d0b23%3A1757903967$IPV4•线路2
三立iNEWS,http://playtv-live.ifeng.com/live/06OLEEWQKN4_audio.m3u8$订阅源
三立iNEWS,http://zjrtv.vip/live/?tbs=mydy$订阅源
寰宇新闻,http://203.205.191.53/qctv.fengshows.cn/live/0701pcc72.m3u8$订阅源
寰宇新闻,https://cdn.iptv8k.top/dl/jrys.php?id=221&amp;time=20240926215313&amp;ip=111.229.253.40$订阅源
寰宇新闻,http://iptv.4666888.xyz/iptv.php?id=20176$订阅源
寰宇新闻,http://38.64.72.148:80/hls/modn/list/2013/chunklist0.m3u8$订阅源
寰宇新闻,https://turkmedya-live.ercdn.net/tv360/tv360.m3u8$订阅源
寰宇新闻,https://iptv.catvod.com/catvod_com.php?id=huanyuxinwen_twn&token=343718c4d992b3f7d7778460c9bfc31ab83f0e013c8db198f42af3f32b7d0b23%3A1757903967$IPV4•线路2
寰宇新闻,http://playtv-live.ifeng.com/live/06OLEEWQKN4_audio.m3u8$订阅源
寰宇新闻,http://zjrtv.vip/live/?tbs=mydy$订阅源
镜新闻Mnews,http://203.205.191.53/qctv.fengshows.cn/live/0701pcc72.m3u8$订阅源
镜新闻Mnews,https://cdn.iptv8k.top/dl/jrys.php?id=221&amp;time=20240926215313&amp;ip=111.229.253.40$订阅源
镜新闻Mnews,http://iptv.4666888.xyz/iptv.php?id=20120$订阅源
镜新闻Mnews,http://38.64.72.148:80/hls/modn/list/2013/chunklist0.m3u8$订阅源
镜新闻Mnews,https://turkmedya-live.ercdn.net/tv360/tv360.m3u8$订阅源
镜新闻Mnews,https://iptv.catvod.com/catvod_com.php?id=huanyuxinwen_twn&token=343718c4d992b3f7d7778460c9bfc31ab83f0e013c8db198f42af3f32b7d0b23%3A1757903967$IPV4•线路2
镜新闻Mnews,http://playtv-live.ifeng.com/live/06OLEEWQKN4_audio.m3u8$订阅源
镜新闻Mnews,http://zjrtv.vip/live/?tbs=mydy$订阅源
中天新闻,http://203.205.191.53/qctv.fengshows.cn/live/0701pcc72.m3u8$订阅源
中天新闻,https://cdn.iptv8k.top/dl/jrys.php?id=221&amp;time=20240926215313&amp;ip=111.229.253.40$订阅源
中天新闻,http://iptv.4666888.xyz/iptv.php?id=20173$订阅源
中天新闻,http://38.64.72.148:80/hls/modn/list/2013/chunklist0.m3u8$订阅源
中天新闻,https://turkmedya-live.ercdn.net/tv360/tv360.m3u8$订阅源
中天新闻,https://iptv.catvod.com/catvod_com.php?id=huanyuxinwen_twn&token=343718c4d992b3f7d7778460c9bfc31ab83f0e013c8db198f42af3f32b7d0b23%3A1757903967$IPV4•线路2
中天新闻,http://playtv-live.ifeng.com/live/06OLEEWQKN4_audio.m3u8$订阅源
中天新闻,http://zjrtv.vip/live/?tbs=mydy$订阅源
三立台湾,http://203.205.191.53/qctv.fengshows.cn/live/0701pcc72.m3u8$订阅源
三立台湾,https://cdn.iptv8k.top/dl/jrys.php?id=221&amp;time=20240926215313&amp;ip=111.229.253.40$订阅源
三立台湾,http://iptv.4666888.xyz/iptv.php?id=20120$订阅源
三立台湾,http://38.64.72.148:80/hls/modn/list/2013/chunklist0.m3u8$订阅源
三立台湾,https://turkmedya-live.ercdn.net/tv360/tv360.m3u8$订阅源
三立台湾,https://iptv.catvod.com/catvod_com.php?id=huanyuxinwen_twn&token=343718c4d992b3f7d7778460c9bfc31ab83f0e013c8db198f42af3f32b7d0b23%3A1757903967$IPV4•线路2
三立台湾,http://playtv-live.ifeng.com/live/06OLEEWQKN4_audio.m3u8$订阅源
三立台湾,http://zjrtv.vip/live/?tbs=mydy$订阅源
无线新闻,http://203.205.191.53/qctv.fengshows.cn/live/0701pcc72.m3u8$订阅源
无线新闻,https://cdn.iptv8k.top/dl/jrys.php?id=221&amp;time=20240926215313&amp;ip=111.229.253.40$订阅源
无线新闻,http://iptv.4666888.xyz/iptv.php?id=20120$订阅源
无线新闻,http://38.64.72.148:80/hls/modn/list/2013/chunklist0.m3u8$订阅源
无线新闻,https://turkmedya-live.ercdn.net/tv360/tv360.m3u8$订阅源
无线新闻,https://iptv.catvod.com/catvod_com.php?id=huanyuxinwen_twn&token=343718c4d992b3f7d7778460c9bfc31ab83f0e013c8db198f42af3f32b7d0b23%3A1757903967$IPV4•线路2
无线新闻,http://playtv-live.ifeng.com/live/06OLEEWQKN4_audio.m3u8$订阅源
无线新闻,http://zjrtv.vip/live/?tbs=mydy$订阅源
三立新闻,http://203.205.191.53/qctv.fengshows.cn/live/0701pcc72.m3u8$订阅源
三立新闻,https://cdn.iptv8k.top/dl/jrys.php?id=221&amp;time=20240926215313&amp;ip=111.229.253.40$订阅源
三立新闻,http://iptv.4666888.xyz/iptv.php?id=20120$订阅源
三立新闻,http://38.64.72.148:80/hls/modn/list/2013/chunklist0.m3u8$订阅源
三立新闻,https://turkmedya-live.ercdn.net/tv360/tv360.m3u8$订阅源
三立新闻,https://iptv.catvod.com/catvod_com.php?id=huanyuxinwen_twn&token=343718c4d992b3f7d7778460c9bfc31ab83f0e013c8db198f42af3f32b7d0b23%3A1757903967$IPV4•线路2
三立新闻,http://playtv-live.ifeng.com/live/06OLEEWQKN4_audio.m3u8$订阅源
三立新闻,http://zjrtv.vip/live/?tbs=mydy$订阅源
东森综合,http://203.205.191.53/qctv.fengshows.cn/live/0701pcc72.m3u8$订阅源
东森综合,https://cdn.iptv8k.top/dl/jrys.php?id=221&amp;time=20240926215313&amp;ip=111.229.253.40$订阅源
东森综合,http://iptv.4666888.xyz/iptv.php?id=20120$订阅源
东森综合,http://38.64.72.148:80/hls/modn/list/2013/chunklist0.m3u8$订阅源
东森综合,https://turkmedya-live.ercdn.net/tv360/tv360.m3u8$订阅源
东森综合,https://iptv.catvod.com/catvod_com.php?id=huanyuxinwen_twn&token=343718c4d992b3f7d7778460c9bfc31ab83f0e013c8db198f42af3f32b7d0b23%3A1757903967$IPV4•线路2
东森综合,http://playtv-live.ifeng.com/live/06OLEEWQKN4_audio.m3u8$订阅源
东森综合,http://zjrtv.vip/live/?tbs=mydy$订阅源
东森超视,http://203.205.191.53/qctv.fengshows.cn/live/0701pcc72.m3u8$订阅源
东森超视,https://cdn.iptv8k.top/dl/jrys.php?id=221&amp;time=20240926215313&amp;ip=111.229.253.40$订阅源
东森超视,http://iptv.4666888.xyz/iptv.php?id=20120$订阅源
东森超视,http://38.64.72.148:80/hls/modn/list/2013/chunklist0.m3u8$订阅源
东森超视,https://turkmedya-live.ercdn.net/tv360/tv360.m3u8$订阅源
东森超视,https://iptv.catvod.com/catvod_com.php?id=huanyuxinwen_twn&token=343718c4d992b3f7d7778460c9bfc31ab83f0e013c8db198f42af3f32b7d0b23%3A1757903967$IPV4•线路2
东森超视,http://playtv-live.ifeng.com/live/06OLEEWQKN4_audio.m3u8$订阅源
东森超视,http://zjrtv.vip/live/?tbs=mydy$订阅源
靖天资讯,http://203.205.191.53/qctv.fengshows.cn/live/0701pcc72.m3u8$订阅源
靖天资讯,https://cdn.iptv8k.top/dl/jrys.php?id=221&amp;time=20240926215313&amp;ip=111.229.253.40$订阅源
靖天资讯,http://iptv.4666888.xyz/iptv.php?id=20120$订阅源
靖天资讯,http://38.64.72.148:80/hls/modn/list/2013/chunklist0.m3u8$订阅源
靖天资讯,https://turkmedya-live.ercdn.net/tv360/tv360.m3u8$订阅源
